"campusId","distance","duration","legs","originPostcode","postcode","ukprn"
"UCL  Main Campus","0.0","57.0","5","SW14 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","68.0","5","SW14 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","57.0","5","SW15 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","49.0","4","SW15 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","69.0","6","SW15 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","72.0","6","SW15 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","65.0","6","SW15 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","61.0","4","SW15 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","54.0","5","SW15 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","51.0","4","SW16 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","59.0","4","SW16 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","67.0","4","SW16 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","58.0","6","SW16 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","58.0","4","SW16 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","59.0","5","SW16 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","49.0","4","SW17 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","45.0","4","SW17 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","59.0","4","SW17 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","45.0","4","SW17 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","51.0","4","SW17 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","49.0","4","SW17 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","52.0","5","SW18 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","59.0","5","SW18 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","53.0","5","SW18 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","62.0","6","SW18 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","57.0","4","SW18 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","54.0","4","SW19 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","51.0","4","SW19 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","60.0","4","SW19 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","75.0","6","SW19 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","61.0","5","SW19 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","56.0","5","SW19 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","61.0","5","SW19 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","59.0","5","SW19 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","60.0","5","SW20 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","59.0","5","SW20 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","63.0","6","SW20 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","71.0","5","SW20 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","45.0","3","SW95 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","39.0","3","SW99 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","22.0","3","W1 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","17.0","3","W1A 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","19.0","3","W1A 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","18.0","3","W1A 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","17.0","3","W1A 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","18.0","3","W1A 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","18.0","1","W1A 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","17.0","1","W1A 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","17.0","1","W1A 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","15.0","1","W1A 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","16.0","3","W1A 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","18.0","3","W1B 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","20.0","3","W1B 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","22.0","3","W1B 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","26.0","4","W1B 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","3","W1B 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","26.0","4","W1C 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","26.0","4","W1C 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","22.0","1","W1D 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","22.0","3","W1D 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","21.0","3","W1D 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","23.0","3","W1D 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","25.0","3","W1D 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","3","W1D 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","4","W1D 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","26.0","3","W1F 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","25.0","3","W1F 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","23.0","3","W1F 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","4","W1F 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","W1G 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","18.0","3","W1G 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","18.0","3","W1G 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","22.0","3","W1G 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","W1G 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","28.0","3","W1H 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","23.0","3","W1H 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","25.0","3","W1H 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","21.0","3","W1H 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","W1H 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","28.0","3","W1H 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","26.0","3","W1H 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","30.0","3","W1H 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","28.0","4","W1H 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","3","W1H 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","4","W1J 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","29.0","3","W1J 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","28.0","3","W1J 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","3","W1J 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","22.0","3","W1J 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","26.0","4","W1J 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","32.0","3","W1K 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","35.0","3","W1K 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","31.0","3","W1K 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","29.0","3","W1K 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","4","W1K 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","30.0","3","W1K 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","31.0","4","W1K 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","25.0","3","W1M 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","20.0","3","W1M 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","20.0","3","W1M 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","22.0","3","W1M 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","21.0","3","W1M 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","29.0","3","W1M 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","28.0","3","W1M 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","21.0","3","W1M 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","W1M 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","25.0","3","W1M 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","20.0","3","W1N 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","20.0","3","W1N 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","21.0","3","W1N 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","20.0","3","W1N 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","18.0","3","W1N 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","19.0","3","W1N 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","23.0","3","W1N 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","18.0","1","W1P 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","18.0","1","W1P 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","20.0","1","W1P 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","23.0","1","W1P 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","11.0","1","W1P 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","12.0","1","W1P 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","17.0","1","W1P 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","18.0","1","W1P 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","15.0","1","W1P 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","W1R 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","22.0","3","W1R 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","W1R 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","28.0","3","W1R 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","28.0","3","W1R 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","25.0","3","W1R 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","23.0","4","W1R 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","23.0","4","W1R 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","W1R 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","W1R 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","W1S 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","26.0","3","W1S 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","28.0","3","W1S 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","26.0","3","W1S 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","17.0","3","W1T 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","16.0","1","W1T 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","20.0","1","W1T 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","14.0","1","W1T 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","9.0","1","W1T 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","16.0","3","W1T 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","14.0","1","W1T 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","28.0","4","W1U 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","29.0","3","W1U 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","26.0","3","W1U 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","22.0","3","W1U 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","21.0","3","W1U 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","20.0","3","W1U 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","22.0","3","W1U 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","W1U 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","W1V 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","26.0","3","W1V 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","25.0","3","W1V 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","W1V 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","25.0","3","W1V 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","22.0","3","W1V 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","23.0","3","W1V 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","28.0","3","W1V 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","28.0","3","W1V 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","W1V 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","14.0","3","W1W 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","17.0","1","W1W 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","20.0","1","W1W 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","23.0","1","W1W 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","30.0","4","W1X 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","28.0","3","W1X 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","4","W1X 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","3","W1X 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","26.0","3","W1X 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","26.0","3","W1X 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","3","W1X 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","28.0","3","W1X 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","28.0","3","W1X 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","30.0","4","W1X 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","3","W1Y 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","4","W1Y 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","30.0","4","W1Y 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","32.0","3","W1Y 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","33.0","3","W1Y 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","33.0","3","W1Y 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","3","W1Y 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","26.0","3","W1Y 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","3","W2 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","28.0","3","W2 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","33.0","4","W2 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","31.0","4","W2 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","3","W2 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","31.0","3","W2 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","39.0","3","W2 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","51.0","4","W3 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","52.0","4","W3 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","62.0","5","W3 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","57.0","6","W3 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","54.0","4","W3 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","54.0","4","W3 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","49.0","6","W4 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","57.0","4","W4 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","64.0","4","W4 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","59.0","4","W4 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","54.0","6","W4 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","59.0","4","W4 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","59.0","6","W5 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","46.0","5","W5 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","48.0","5","W5 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","56.0","4","W5 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","54.0","6","W5 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","58.0","4","W5 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","45.0","6","W6 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","48.0","6","W6 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","38.0","3","W6 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","40.0","3","W6 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","46.0","3","W6 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","54.0","6","W7 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","70.0","7","W7 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","73.0","5","W7 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","72.0","7","W7 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","36.0","4","W8 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","37.0","4","W8 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","39.0","4","W8 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","39.0","4","W8 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","38.0","4","W8 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","32.0","4","W9 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","33.0","3","W9 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","38.0","4","W9 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","43.0","3","W10 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","39.0","3","W10 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","37.0","3","W10 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","47.0","5","W10 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","29.0","3","W11 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","34.0","3","W11 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","38.0","4","W11 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","38.0","3","W11 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","46.0","5","W11 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","50.0","5","W12 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","58.0","5","W12 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","49.0","4","W12 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","42.0","3","W12 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","33.0","3","W12 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","40.0","5","W12 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","51.0","5","W13 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","45.0","5","W13 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","48.0","5","W13 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","57.0","6","W13 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","49.0","4","W14 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","49.0","5","W14 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","43.0","6","W14 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","43.0","5","W14 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","20.0","1","WC1A 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","WC1A 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","WC1A 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","20.0","1","WC1A 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","17.0","1","WC1B 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","21.0","3","WC1B 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","16.0","1","WC1B 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","14.0","1","WC1E 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","9.0","1","WC1H 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","15.0","1","WC1H 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","14.0","1","WC1H 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","15.0","1","WC1N 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","1","WC1N 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","25.0","3","WC1N 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","WC1R 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","3","WC1R 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","WC1V 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","WC1V 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","25.0","3","WC1X 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","1","WC1X 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","20.0","3","WC1X 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","31.0","3","WC2A 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","26.0","3","WC2A 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","25.0","3","WC2A 3"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","WC2B 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","23.0","3","WC2B 5"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","WC2B 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","28.0","3","WC2B 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","30.0","3","WC2E 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","3","WC2E 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","27.0","3","WC2E 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","WC2H 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","24.0","3","WC2H 7"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","21.0","3","WC2H 8"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","25.0","3","WC2H 9"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","25.0","3","WC2N 4"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","29.0","3","WC2N 6"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","30.0","3","WC2R 0"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","23.0","3","WC2R 1"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","25.0","3","WC2R 2"," WC1E 6BT","10007784"
"UCL  Main Campus","0.0","29.0","3","WC2R 3"," WC1E 6BT","10007784"
